datetime,open,high,low,close,volume
2014-01-02 12:00:00,1.36896,1.36896,1.36766,1.36794,761
2014-01-02 12:05:00,1.36792,1.36827,1.36689,1.36763,741
2014-01-02 12:10:00,1.36762,1.36823,1.36761,1.36786,565
2014-01-02 12:15:00,1.36785,1.36844,1.36784,1.36812,464
2014-01-02 12:20:00,1.36815,1.36846,1.36794,1.36824,449
2014-01-02 12:25:00,1.36824,1.36832,1.36659,1.36684,864
2014-01-02 12:30:00,1.36684,1.36690,1.36612,1.36680,792
2014-01-02 12:35:00,1.36680,1.36680,1.36548,1.36632,858
2014-01-02 12:40:00,1.36632,1.36646,1.36562,1.36634,593
2014-01-02 12:45:00,1.36637,1.36678,1.36626,1.36641,459
2014-01-02 12:50:00,1.36641,1.36664,1.36438,1.36492,995
2014-01-02 12:55:00,1.36493,1.36498,1.36373,1.36486,1230
2014-01-02 13:00:00,1.36483,1.36486,1.36442,1.36486,537
2014-01-02 13:05:00,1.36486,1.36525,1.36445,1.36494,555
2014-01-02 13:10:00,1.36492,1.36617,1.36416,1.36579,700
2014-01-02 13:15:00,1.36578,1.36612,1.36508,1.36568,748
2014-01-02 13:20:00,1.36570,1.36594,1.36543,1.36586,510
2014-01-02 13:25:00,1.36584,1.36584,1.36420,1.36431,711
2014-01-02 13:30:00,1.36432,1.36529,1.36415,1.36420,1175
2014-01-02 13:35:00,1.36418,1.36493,1.36362,1.36471,799
2014-01-02 13:40:00,1.36469,1.36469,1.36356,1.36392,997
2014-01-02 13:45:00,1.36390,1.36415,1.36375,1.36412,549
2014-01-02 13:50:00,1.36414,1.36472,1.36414,1.36453,484
2014-01-02 13:55:00,1.36450,1.36518,1.36448,1.36518,554
2014-01-02 14:00:00,1.36518,1.36551,1.36488,1.36532,757
2014-01-02 14:05:00,1.36532,1.36542,1.36482,1.36542,441
2014-01-02 14:10:00,1.36545,1.36576,1.36524,1.36534,546
2014-01-02 14:15:00,1.36532,1.36536,1.36442,1.36457,654
2014-01-02 14:20:00,1.36458,1.36533,1.36456,1.36512,594
2014-01-02 14:25:00,1.36514,1.36533,1.36460,1.36496,580
2014-01-02 14:30:00,1.36495,1.36539,1.36466,1.36510,626
2014-01-02 14:35:00,1.36510,1.36570,1.36452,1.36470,748
2014-01-02 14:40:00,1.36469,1.36562,1.36432,1.36530,746
2014-01-02 14:45:00,1.36530,1.36555,1.36466,1.36470,586
2014-01-02 14:50:00,1.36470,1.36522,1.36437,1.36510,656
2014-01-02 14:55:00,1.36508,1.36528,1.36441,1.36473,680
2014-01-02 15:00:00,1.36470,1.36538,1.36364,1.36528,1550
2014-01-02 15:05:00,1.36531,1.36599,1.36506,1.36544,1145
2014-01-02 15:10:00,1.36541,1.36584,1.36520,1.36535,785
2014-01-02 15:15:00,1.36535,1.36560,1.36460,1.36560,703
2014-01-02 15:20:00,1.36558,1.36562,1.36452,1.36493,844
2014-01-02 15:25:00,1.36491,1.36500,1.36396,1.36442,1014
2014-01-02 15:30:00,1.36442,1.36442,1.36296,1.36338,919
2014-01-02 15:35:00,1.36336,1.36426,1.36304,1.36313,761
2014-01-02 15:40:00,1.36310,1.36406,1.36296,1.36396,577
2014-01-02 15:45:00,1.36398,1.36442,1.36360,1.36439,526
2014-01-02 15:50:00,1.36438,1.36438,1.36359,1.36423,656
2014-01-02 15:55:00,1.36422,1.36592,1.36409,1.36578,1192
2014-01-02 16:00:00,1.36581,1.36598,1.36548,1.36556,624
2014-01-02 16:05:00,1.36555,1.36688,1.36550,1.36656,793
2014-01-02 16:10:00,1.36654,1.36669,1.36578,1.36601,494
2014-01-02 16:15:00,1.36602,1.36638,1.36592,1.36638,309
2014-01-02 16:20:00,1.36638,1.36652,1.36584,1.36599,284
2014-01-02 16:25:00,1.36597,1.36641,1.36556,1.36558,356
2014-01-02 16:30:00,1.36556,1.36640,1.36556,1.36630,363
2014-01-02 16:35:00,1.36632,1.36672,1.36630,1.36662,376
2014-01-02 16:40:00,1.36662,1.36688,1.36655,1.36656,233
2014-01-02 16:45:00,1.36656,1.36757,1.36656,1.36749,452
2014-01-02 16:50:00,1.36750,1.36760,1.36722,1.36746,363
2014-01-02 16:55:00,1.36746,1.36768,1.36695,1.36695,348
2014-01-02 17:00:00,1.36696,1.36758,1.36696,1.36751,315
2014-01-02 17:05:00,1.36754,1.36758,1.36707,1.36711,211
2014-01-02 17:10:00,1.36712,1.36743,1.36708,1.36712,205
2014-01-02 17:15:00,1.36710,1.36710,1.36672,1.36678,195
2014-01-02 17:20:00,1.36678,1.36678,1.36636,1.36637,279
2014-01-02 17:25:00,1.36640,1.36662,1.36626,1.36658,175
2014-01-02 17:30:00,1.36658,1.36680,1.36634,1.36670,271
2014-01-02 17:35:00,1.36670,1.36699,1.36668,1.36692,145
2014-01-02 17:40:00,1.36691,1.36691,1.36650,1.36651,193
2014-01-02 17:45:00,1.36651,1.36684,1.36646,1.36652,163
2014-01-02 17:50:00,1.36652,1.36674,1.36646,1.36652,148
2014-01-02 17:55:00,1.36650,1.36746,1.36640,1.36744,460
2014-01-02 18:00:00,1.36744,1.36744,1.36692,1.36692,199
2014-01-02 18:05:00,1.36694,1.36742,1.36672,1.36732,211
2014-01-02 18:10:00,1.36733,1.36734,1.36706,1.36728,189
2014-01-02 18:15:00,1.36728,1.36762,1.36717,1.36717,153
2014-01-02 18:20:00,1.36718,1.36744,1.36716,1.36730,101
2014-01-02 18:25:00,1.36728,1.36740,1.36714,1.36734,190
2014-01-02 18:30:00,1.36734,1.36746,1.36720,1.36730,169
2014-01-02 18:35:00,1.36730,1.36762,1.36728,1.36740,164
2014-01-02 18:40:00,1.36738,1.36754,1.36720,1.36726,159
2014-01-02 18:45:00,1.36727,1.36730,1.36698,1.36700,135
2014-01-02 18:50:00,1.36698,1.36738,1.36694,1.36698,194
2014-01-02 18:55:00,1.36697,1.36697,1.36676,1.36676,132
2014-01-02 19:00:00,1.36676,1.36694,1.36672,1.36691,171
2014-01-02 19:05:00,1.36691,1.36691,1.36667,1.36670,149
2014-01-02 19:10:00,1.36670,1.36684,1.36648,1.36678,244
2014-01-02 19:15:00,1.36677,1.36677,1.36613,1.36614,230
2014-01-02 19:20:00,1.36614,1.36650,1.36612,1.36640,228
2014-01-02 19:25:00,1.36640,1.36688,1.36619,1.36619,309
2014-01-02 19:30:00,1.36620,1.36640,1.36615,1.36632,229
2014-01-02 19:35:00,1.36632,1.36646,1.36602,1.36604,184
2014-01-02 19:40:00,1.36606,1.36613,1.36558,1.36576,325
2014-01-02 19:45:00,1.36576,1.36598,1.36576,1.36592,105
2014-01-02 19:50:00,1.36593,1.36600,1.36578,1.36580,157
2014-01-02 19:55:00,1.36580,1.36590,1.36513,1.36520,295
2014-01-02 20:00:00,1.36520,1.36552,1.36520,1.36540,331
2014-01-02 20:05:00,1.36538,1.36573,1.36533,1.36544,207
2014-01-02 20:10:00,1.36544,1.36579,1.36544,1.36556,149
2014-01-02 20:15:00,1.36558,1.36566,1.36548,1.36560,92
2014-01-02 20:20:00,1.36558,1.36572,1.36538,1.36542,112
2014-01-02 20:25:00,1.36540,1.36546,1.36530,1.36539,95
2014-01-02 20:30:00,1.36537,1.36537,1.36510,1.36528,151
2014-01-02 20:35:00,1.36530,1.36550,1.36517,1.36548,87
2014-01-02 20:40:00,1.36546,1.36566,1.36532,1.36560,108
2014-01-02 20:45:00,1.36560,1.36562,1.36531,1.36562,97
2014-01-02 20:50:00,1.36560,1.36590,1.36532,1.36558,266
2014-01-02 20:55:00,1.36560,1.36638,1.36557,1.36632,332
2014-01-02 21:00:00,1.36633,1.36684,1.36616,1.36680,205
2014-01-02 21:05:00,1.36680,1.36718,1.36645,1.36708,243
2014-01-02 21:10:00,1.36708,1.36711,1.36646,1.36658,169
2014-01-02 21:15:00,1.36658,1.36672,1.36652,1.36667,93
2014-01-02 21:20:00,1.36668,1.36716,1.36664,1.36712,180
2014-01-02 21:25:00,1.36708,1.36712,1.36672,1.36683,94
2014-01-02 21:30:00,1.36684,1.36684,1.36670,1.36670,37
2014-01-02 21:35:00,1.36673,1.36690,1.36672,1.36678,68
2014-01-02 21:40:00,1.36678,1.36690,1.36660,1.36677,233
2014-01-02 21:45:00,1.36678,1.36678,1.36654,1.36654,133
2014-01-02 21:50:00,1.36654,1.36699,1.36654,1.36682,135
2014-01-02 21:55:00,1.36678,1.36722,1.36678,1.36722,206
2014-01-02 22:00:00,1.36728,1.36745,1.36666,1.36705,170
2014-01-02 22:05:00,1.36705,1.36705,1.36650,1.36658,128
2014-01-02 22:10:00,1.36657,1.36697,1.36657,1.36672,128
2014-01-02 22:15:00,1.36671,1.36690,1.36656,1.36657,152
2014-01-02 22:20:00,1.36658,1.36658,1.36645,1.36657,34
2014-01-02 22:25:00,1.36656,1.36657,1.36638,1.36638,55
2014-01-02 22:30:00,1.36640,1.36647,1.36630,1.36634,43
2014-01-02 22:35:00,1.36634,1.36640,1.36610,1.36626,64
2014-01-02 22:40:00,1.36626,1.36672,1.36624,1.36624,167
2014-01-02 22:45:00,1.36625,1.36630,1.36599,1.36608,119
2014-01-02 22:50:00,1.36608,1.36610,1.36598,1.36608,100
2014-01-02 22:55:00,1.36608,1.36670,1.36606,1.36652,149
2014-01-03 07:00:00,1.36523,1.36546,1.36517,1.36544,125
2014-01-03 07:05:00,1.36544,1.36584,1.36489,1.36490,312
2014-01-03 07:10:00,1.36489,1.36575,1.36484,1.36545,268
2014-01-03 07:15:00,1.36544,1.36600,1.36538,1.36596,280
2014-01-03 07:20:00,1.36595,1.36595,1.36544,1.36560,137
2014-01-03 07:25:00,1.36558,1.36616,1.36558,1.36612,263
2014-01-03 07:30:00,1.36610,1.36610,1.36567,1.36584,290
2014-01-03 07:35:00,1.36584,1.36618,1.36572,1.36582,196
2014-01-03 07:40:00,1.36582,1.36598,1.36568,1.36582,157
2014-01-03 07:45:00,1.36582,1.36586,1.36501,1.36522,266
2014-01-03 07:50:00,1.36522,1.36523,1.36450,1.36468,366
2014-01-03 07:55:00,1.36468,1.36524,1.36468,1.36510,268
2014-01-03 08:00:00,1.36510,1.36566,1.36497,1.36548,391
2014-01-03 08:05:00,1.36548,1.36552,1.36507,1.36528,242
2014-01-03 08:10:00,1.36529,1.36560,1.36492,1.36540,487
2014-01-03 08:15:00,1.36538,1.36550,1.36454,1.36456,437
2014-01-03 08:20:00,1.36457,1.36468,1.36385,1.36389,659
2014-01-03 08:25:00,1.36388,1.36423,1.36364,1.36375,535
2014-01-03 08:30:00,1.36374,1.36390,1.36326,1.36390,559
2014-01-03 08:35:00,1.36389,1.36406,1.36356,1.36360,329
2014-01-03 08:40:00,1.36360,1.36416,1.36355,1.36400,274
2014-01-03 08:45:00,1.36399,1.36404,1.36349,1.36374,284
2014-01-03 08:50:00,1.36375,1.36402,1.36347,1.36372,375
2014-01-03 08:55:00,1.36372,1.36423,1.36349,1.36392,440
2014-01-03 09:00:00,1.36390,1.36390,1.36346,1.36346,395
2014-01-03 09:05:00,1.36346,1.36368,1.36311,1.36311,234
2014-01-03 09:10:00,1.36311,1.36379,1.36286,1.36348,696
2014-01-03 09:15:00,1.36347,1.36359,1.36286,1.36314,423
2014-01-03 09:20:00,1.36315,1.36348,1.36305,1.36348,338
2014-01-03 09:25:00,1.36348,1.36376,1.36336,1.36376,211
2014-01-03 09:30:00,1.36376,1.36379,1.36325,1.36341,302
2014-01-03 09:35:00,1.36343,1.36410,1.36316,1.36390,369
2014-01-03 09:40:00,1.36389,1.36498,1.36387,1.36474,664
2014-01-03 09:45:00,1.36474,1.36480,1.36429,1.36470,315
2014-01-03 09:50:00,1.36470,1.36512,1.36456,1.36467,265
2014-01-03 09:55:00,1.36464,1.36484,1.36437,1.36468,312
2014-01-03 10:00:00,1.36466,1.36485,1.36460,1.36474,231
2014-01-03 10:05:00,1.36476,1.36530,1.36476,1.36511,353
2014-01-03 10:10:00,1.36509,1.36546,1.36509,1.36534,281
2014-01-03 10:15:00,1.36534,1.36544,1.36516,1.36516,161
2014-01-03 10:20:00,1.36516,1.36518,1.36435,1.36480,383
2014-01-03 10:25:00,1.36480,1.36510,1.36472,1.36500,177
2014-01-03 10:30:00,1.36496,1.36500,1.36456,1.36480,285
2014-01-03 10:35:00,1.36482,1.36511,1.36476,1.36511,214
2014-01-03 10:40:00,1.36511,1.36531,1.36484,1.36490,188
2014-01-03 10:45:00,1.36491,1.36498,1.36468,1.36479,219
2014-01-03 10:50:00,1.36480,1.36506,1.36469,1.36488,218
2014-01-03 10:55:00,1.36490,1.36510,1.36462,1.36462,234
2014-01-03 11:00:00,1.36461,1.36500,1.36456,1.36487,290
2014-01-03 11:05:00,1.36488,1.36500,1.36479,1.36492,292
2014-01-03 11:10:00,1.36490,1.36511,1.36488,1.36496,234
2014-01-03 11:15:00,1.36498,1.36502,1.36466,1.36484,220
2014-01-03 11:20:00,1.36484,1.36490,1.36414,1.36422,291
2014-01-03 11:25:00,1.36420,1.36443,1.36412,1.36428,293
2014-01-03 11:30:00,1.36428,1.36430,1.36407,1.36418,147
2014-01-03 11:35:00,1.36420,1.36436,1.36410,1.36418,173
2014-01-03 11:40:00,1.36420,1.36436,1.36408,1.36434,217
2014-01-03 11:45:00,1.36436,1.36440,1.36421,1.36421,258
2014-01-03 11:50:00,1.36422,1.36436,1.36398,1.36398,192
2014-01-03 11:55:00,1.36398,1.36430,1.36393,1.36396,354
2014-01-03 12:00:00,1.36396,1.36407,1.36362,1.36385,396
2014-01-03 12:05:00,1.36388,1.36456,1.36388,1.36418,310
2014-01-03 12:10:00,1.36418,1.36458,1.36416,1.36450,244
2014-01-03 12:15:00,1.36450,1.36498,1.36447,1.36468,330
2014-01-03 12:20:00,1.36468,1.36516,1.36454,1.36510,358
2014-01-03 12:25:00,1.36509,1.36556,1.36502,1.36546,411
2014-01-03 12:30:00,1.36546,1.36588,1.36510,1.36517,490
2014-01-03 12:35:00,1.36516,1.36556,1.36510,1.36535,149
2014-01-03 12:40:00,1.36534,1.36534,1.36496,1.36504,285
2014-01-03 12:45:00,1.36502,1.36539,1.36496,1.36501,288
2014-01-03 12:50:00,1.36502,1.36526,1.36496,1.36496,312
2014-01-03 12:55:00,1.36498,1.36504,1.36414,1.36425,449
2014-01-03 13:00:00,1.36426,1.36448,1.36424,1.36440,222
2014-01-03 13:05:00,1.36442,1.36442,1.36378,1.36396,326
2014-01-03 13:10:00,1.36396,1.36396,1.36303,1.36336,606
2014-01-03 13:15:00,1.36336,1.36385,1.36328,1.36382,357
2014-01-03 13:20:00,1.36382,1.36382,1.36220,1.36308,924
2014-01-03 13:25:00,1.36308,1.36358,1.36278,1.36350,367
2014-01-03 13:30:00,1.36352,1.36378,1.36329,1.36360,286
2014-01-03 13:35:00,1.36360,1.36388,1.36354,1.36369,368
2014-01-03 13:40:00,1.36367,1.36431,1.36358,1.36425,429
2014-01-03 13:45:00,1.36425,1.36451,1.36375,1.36375,346
2014-01-03 13:50:00,1.36378,1.36476,1.36376,1.36457,414
2014-01-03 13:55:00,1.36455,1.36466,1.36370,1.36374,427
2014-01-03 14:00:00,1.36375,1.36390,1.36287,1.36324,608
2014-01-03 14:05:00,1.36324,1.36324,1.36129,1.36158,1285
2014-01-03 14:10:00,1.36158,1.36191,1.36125,1.36148,907
2014-01-03 14:15:00,1.36148,1.36175,1.36120,1.36120,749
2014-01-03 14:20:00,1.36117,1.36188,1.36108,1.36188,482
2014-01-03 14:25:00,1.36189,1.36196,1.36140,1.36160,365
2014-01-03 14:30:00,1.36160,1.36186,1.36126,1.36126,337
2014-01-03 14:35:00,1.36127,1.36151,1.36080,1.36105,702
2014-01-03 14:40:00,1.36108,1.36122,1.36084,1.36092,435
2014-01-03 14:45:00,1.36091,1.36113,1.36046,1.36096,850
2014-01-03 14:50:00,1.36095,1.36153,1.36076,1.36153,643
2014-01-03 14:55:00,1.36154,1.36162,1.36074,1.36096,579
2014-01-03 15:00:00,1.36098,1.36135,1.36098,1.36108,428
2014-01-03 15:05:00,1.36108,1.36110,1.36023,1.36040,586
2014-01-03 15:10:00,1.36036,1.36052,1.35992,1.36027,747
2014-01-03 15:15:00,1.36027,1.36098,1.36022,1.36098,509
2014-01-03 15:20:00,1.36097,1.36124,1.36078,1.36110,458
2014-01-03 15:25:00,1.36111,1.36134,1.36098,1.36128,319
2014-01-03 15:30:00,1.36128,1.36132,1.36097,1.36098,339
2014-01-03 15:35:00,1.36096,1.36102,1.36084,1.36091,250
2014-01-03 15:40:00,1.36092,1.36152,1.36090,1.36137,252
2014-01-03 15:45:00,1.36135,1.36136,1.36073,1.36080,433
2014-01-03 15:50:00,1.36082,1.36121,1.36066,1.36088,351
2014-01-03 15:55:00,1.36088,1.36136,1.36064,1.36128,496
2014-01-03 16:00:00,1.36126,1.36145,1.36114,1.36134,414
2014-01-03 16:05:00,1.36134,1.36178,1.36076,1.36158,556
2014-01-03 16:10:00,1.36158,1.36165,1.36114,1.36133,362
2014-01-03 16:15:00,1.36134,1.36166,1.36115,1.36150,302
2014-01-03 16:20:00,1.36150,1.36150,1.36088,1.36099,330
2014-01-03 16:25:00,1.36099,1.36122,1.36090,1.36099,246
2014-01-03 16:30:00,1.36098,1.36099,1.36044,1.36080,444
2014-01-03 16:35:00,1.36082,1.36096,1.36067,1.36086,275
2014-01-03 16:40:00,1.36086,1.36091,1.36046,1.36081,250
2014-01-03 16:45:00,1.36080,1.36121,1.36067,1.36078,264
2014-01-03 16:50:00,1.36078,1.36092,1.36045,1.36046,274
2014-01-03 16:55:00,1.36046,1.36067,1.36038,1.36046,309
2014-01-03 17:00:00,1.36046,1.36048,1.35983,1.35986,516
2014-01-03 17:05:00,1.35986,1.35990,1.35948,1.35976,527
2014-01-03 17:10:00,1.35980,1.36002,1.35966,1.35968,380
2014-01-03 17:15:00,1.35968,1.35969,1.35934,1.35964,268
2014-01-03 17:20:00,1.35964,1.35998,1.35952,1.35986,227
2014-01-03 17:25:00,1.35984,1.36006,1.35984,1.35998,100
2014-01-03 17:30:00,1.35998,1.36000,1.35944,1.35948,208
2014-01-03 17:35:00,1.35949,1.36027,1.35948,1.36027,244
2014-01-03 17:40:00,1.36025,1.36071,1.35990,1.36057,550
2014-01-03 17:45:00,1.36057,1.36068,1.35995,1.35996,306
2014-01-03 17:50:00,1.35996,1.36016,1.35981,1.35994,232
2014-01-03 17:55:00,1.35994,1.36049,1.35986,1.36046,333
2014-01-03 18:00:00,1.36048,1.36050,1.35998,1.36008,260
2014-01-03 18:05:00,1.36009,1.36023,1.36004,1.36012,172
2014-01-03 18:10:00,1.36010,1.36015,1.35974,1.35977,132
2014-01-03 18:15:00,1.35977,1.36016,1.35964,1.36016,143
2014-01-03 18:20:00,1.36018,1.36024,1.35993,1.36007,217
2014-01-03 18:25:00,1.36007,1.36024,1.36003,1.36004,150
2014-01-03 18:30:00,1.36006,1.36009,1.35986,1.36008,161
2014-01-03 18:35:00,1.36010,1.36023,1.36004,1.36010,92
2014-01-03 18:40:00,1.36012,1.36024,1.36006,1.36006,52
2014-01-03 18:45:00,1.36006,1.36028,1.35999,1.36020,165
2014-01-03 18:50:00,1.36020,1.36026,1.36008,1.36014,117
2014-01-03 18:55:00,1.36014,1.36032,1.35998,1.36030,118
2014-01-03 19:00:00,1.36028,1.36058,1.36026,1.36058,165
2014-01-03 19:05:00,1.36060,1.36069,1.36023,1.36029,150
2014-01-03 19:10:00,1.36032,1.36042,1.35996,1.36033,182
2014-01-03 19:15:00,1.36030,1.36037,1.36016,1.36026,65
2014-01-03 19:20:00,1.36026,1.36041,1.36024,1.36034,55
2014-01-03 19:25:00,1.36036,1.36038,1.36018,1.36026,136
2014-01-03 19:30:00,1.36026,1.36070,1.36018,1.36063,394
2014-01-03 19:35:00,1.36065,1.36066,1.36003,1.36003,124
2014-01-03 19:40:00,1.36003,1.36007,1.35996,1.35997,112
2014-01-03 19:45:00,1.35996,1.36000,1.35962,1.35996,226
2014-01-03 19:50:00,1.35996,1.36028,1.35978,1.35987,281
2014-01-03 19:55:00,1.35985,1.35993,1.35946,1.35986,295
2014-01-03 20:00:00,1.35986,1.35995,1.35954,1.35968,269
2014-01-03 20:05:00,1.35967,1.35967,1.35928,1.35962,231
2014-01-03 20:10:00,1.35960,1.35970,1.35933,1.35944,204
2014-01-03 20:15:00,1.35944,1.35950,1.35894,1.35909,355
2014-01-03 20:20:00,1.35906,1.35911,1.35848,1.35904,380
2014-01-03 20:25:00,1.35904,1.35924,1.35890,1.35890,225
2014-01-03 20:30:00,1.35890,1.35905,1.35862,1.35885,185
2014-01-03 20:35:00,1.35882,1.35892,1.35868,1.35870,81
2014-01-03 20:40:00,1.35872,1.35888,1.35853,1.35864,198
2014-01-03 20:45:00,1.35865,1.35875,1.35832,1.35866,247
2014-01-03 20:50:00,1.35866,1.35867,1.35838,1.35846,158
2014-01-03 20:55:00,1.35843,1.35856,1.35826,1.35828,360
2014-01-03 21:00:00,1.35829,1.35852,1.35825,1.35852,175
2014-01-03 21:05:00,1.35852,1.35855,1.35842,1.35854,103
2014-01-03 21:10:00,1.35851,1.35918,1.35851,1.35876,198
2014-01-03 21:15:00,1.35875,1.35928,1.35875,1.35926,138
2014-01-03 21:20:00,1.35923,1.35926,1.35898,1.35899,68
2014-01-03 21:25:00,1.35898,1.35920,1.35894,1.35906,67
2014-01-03 21:30:00,1.35906,1.35918,1.35892,1.35907,96
2014-01-03 21:35:00,1.35906,1.35909,1.35893,1.35899,61
2014-01-03 21:40:00,1.35898,1.35900,1.35879,1.35898,73
2014-01-03 21:45:00,1.35898,1.35898,1.35858,1.35880,154
2014-01-03 21:50:00,1.35881,1.35910,1.35857,1.35876,275
2014-01-03 21:55:00,1.35876,1.35912,1.35862,1.35888,275
2014-01-06 07:00:00,1.35859,1.35896,1.35859,1.35895,170
2014-01-06 07:05:00,1.35895,1.35897,1.35848,1.35869,193
2014-01-06 07:10:00,1.35870,1.35897,1.35846,1.35896,203
2014-01-06 07:15:00,1.35893,1.35896,1.35860,1.35881,241
2014-01-06 07:20:00,1.35879,1.35900,1.35842,1.35850,256
2014-01-06 07:25:00,1.35850,1.35850,1.35804,1.35824,352
2014-01-06 07:30:00,1.35824,1.35828,1.35774,1.35791,307
2014-01-06 07:35:00,1.35790,1.35798,1.35762,1.35774,204
2014-01-06 07:40:00,1.35776,1.35792,1.35752,1.35770,384
2014-01-06 07:45:00,1.35767,1.35792,1.35758,1.35762,214
2014-01-06 07:50:00,1.35763,1.35816,1.35763,1.35816,267
2014-01-06 07:55:00,1.35816,1.35822,1.35795,1.35804,194
2014-01-06 08:00:00,1.35804,1.35848,1.35799,1.35804,325
2014-01-06 08:05:00,1.35800,1.35847,1.35800,1.35835,212
